id,char,gender,genre,title,line_count,pkey
2309,DUMB GUY,M,Animation,beavisandbuttheaddoamerica,24,dumb_guy-beavisandbuttheaddoamerica
2310,DORIE,M,Romance,pearlharbor,40,dorie-pearlharbor
2311,KYLE,M,Drama,takeshelter,71,kyle-takeshelter
2312,CELESTE,F,Drama,kingofcomedythe,24,celeste-kingofcomedythe
2313,OSBORNE,F,Thriller,basic,475,osborne-basic
2314,JANET (OC),F,Drama,magnolia,36,janet_(oc)-magnolia
2315,KAUFMAN,M,Drama,awakenings,134,kaufman-awakenings
2316,SENIOR EDITOR,,Comedy,stepmom,22,senior_editor-stepmom
2317,BARBER,,Sci-Fi,darkcity,40,barber-darkcity
2318,FROST,M,Horror,fromdusktilldawn,49,frost-fromdusktilldawn
2319,JUDGE,M,Thriller,walkingtall,33,judge-walkingtall
2320,HIGH ALDWIN,M,Fantasy,willow,67,high_aldwin-willow
2321,JACK unwraps the PACKAGE.,NA,Crime,americanthe,26,jack_unwraps_the_package.-americanthe
2322,CN TILLY,F,Drama,itsawonderfullife,35,cn_tilly-itsawonderfullife
2323,JOEY,M,Crime,hackers,97,joey-hackers
2324,MARKINSON,M,Thriller,afewgoodmen,113,markinson-afewgoodmen
2325,RONALD,M,Comedy,cedarrapids,267,ronald-cedarrapids
2326,IRIS,F,Action,strangedays,25,iris-strangedays
2327,STARK,M,Romance,fromheretoeternity,38,stark-fromheretoeternity
2328,JOE (cont'd),M,Romance,meetjoeblack,77,joe_(cont'd)-meetjoeblack
2329,ALEX,M,Thriller,crowsalvationthe,421,alex-crowsalvationthe
2330,HENRY,M,Adventure,stuntmanthe,80,henry-stuntmanthe
2331,DA VINCI,,Family,megamind,36,da_vinci-megamind
2332,JOSHUA,M,Action,eightleggedfreaks,84,joshua-eightleggedfreaks
2333,WASKI,M,Drama,ramblingrose,32,waski-ramblingrose
2334,SAILOR #1,M,Comedy,youthinrevolt,28,sailor_#1-youthinrevolt
2335,CHAMBERS,M,Crime,cradle2thegrave,105,chambers-cradle2thegrave
2336,MANRAY,M,Drama,bamboozled,130,manray-bamboozled
2337,INT.   CAR - ANGLE ON BURT,NA,Action,stuntmanthe,32,int.___car_-_angle_on_burt-stuntmanthe
2338,MAGENTA,F,Comedy,rockyhorrorpictureshowthe,53,magenta-rockyhorrorpictureshowthe
2339,THALIA,F,Comedy,beinghuman,34,thalia-beinghuman
2340,JACK,M,Comedy,sugarandspice,212,jack-sugarandspice
2341,MILLER,M,Drama,myweekwithmarilyn,49,miller-myweekwithmarilyn
2342,BECKY,F,Comedy,hangoverthe,44,becky-hangoverthe
2343,MRS. FRANK,F,Mystery,whatliesbeneath,60,mrs._frank-whatliesbeneath
2344,INDY,M,Adventure,indianajonesandthelastcrusade,959,indy-indianajonesandthelastcrusade
2345,FAT LOU,M,Horror,jasonx,29,fat_lou-jasonx
2346,MATT,M,Thriller,terminator,35,matt-terminator
2347,DONNY,M,Fantasy,ted,72,donny-ted
2348,"(VOICE OVER, as he digs)",M,War,platoon,26,"(voice_over,_as_he_digs)-platoon"
2349,ARLY,F,Romance,tallinthesaddle,340,arly-tallinthesaddle
2350,JIM,M,Action,newyorkminute,24,jim-newyorkminute
2351,CHARLIE,M,Romance,battleofshakerheightsthe,39,charlie-battleofshakerheightsthe
2352,BILLIE,F,Drama,stingthe,72,billie-stingthe
2353,FISHLEGS,M,Comedy,howtotrainyourdragon,24,fishlegs-howtotrainyourdragon
2354,NOURISH,M,Adventure,existenz,35,nourish-existenz
2355,BUDDY,M,Drama,ramblingrose,478,buddy-ramblingrose
2356,OKRA,M,Drama,tosleepwithanger,37,okra-tosleepwithanger
2357,RABBI BOLENSKY,,Crime,intolerablecruelty,23,rabbi_bolensky-intolerablecruelty
2358,CHILTON,M,Crime,silenceofthelambs,170,chilton-silenceofthelambs
2359,RUSH,,Sci-Fi,tronlegacy,763,rush-tronlegacy
2360,BRETTON WOODS,M,Drama,wallstreetmoneyneversleeps,215,bretton_woods-wallstreetmoneyneversleeps
2361,CLARENCE,M,Action,metro,33,clarence-metro
2362,DAMON,M,Fantasy,jacketthe,45,damon-jacketthe
2363,CHUCK,M,Drama,whitesquall,422,chuck-whitesquall
2364,KARELSEN,M,War,fromheretoeternity,34,karelsen-fromheretoeternity
2365,AUFMAN,,Horror,landofthedead,36,aufman-landofthedead
2366,JUKKA,M,Comedy,bamboozled,35,jukka-bamboozled
2367,JEANNE'S MOTHER,F,Romance,lasttangoinparis,41,jeanne's_mother-lasttangoinparis
2368,TOP DOLLAR,M,Action,crowthe,71,top_dollar-crowthe
2369,KYLE,M,Action,terminatorsalvation,113,kyle-terminatorsalvation
2370,RIKER,M,Action,startreknemesis,181,riker-startreknemesis
2371,CHARLIE,M,Thriller,italianjobthe,527,charlie-italianjobthe
2372,SILBERMAN,M,Thriller,terminator,75,silberman-terminator
2373,ANNA,F,Comedy,nottinghill,667,anna-nottinghill
2374,MRS. CHAMBERS,F,Horror,psycho,71,mrs._chambers-psycho
2375,"WWII - warned us about it: ""beware",NA,Crime,jfk,21,"wwii_-_warned_us_about_it:_""beware-jfk"
2376,DENNIS,M,Thriller,backdraft,42,dennis-backdraft
2377,KELLY,F,Action,wildhogs,40,kelly-wildhogs
2378,SAM,M,Drama,lifeasahouse,526,sam-lifeasahouse
2379,MAN,M,Drama,stingthe,21,man-stingthe
2380,JAKE,M,Action,stuntmanthe,145,jake-stuntmanthe
2381,CARABINIERE,,Mystery,avventuraltheadventure,38,carabiniere-avventuraltheadventure
2382,(CONTINUED),NA,Drama,memento,233,(continued)-memento
2383,JC,M,Crime,badlieutenant,29,jc-badlieutenant
2384,NORM,M,Thriller,fargo,66,norm-fargo
2385,NICHOLS,M,Thriller,fugitivethe,117,nichols-fugitivethe
2386,DAVIS,M,Action,cliffhanger,47,davis-cliffhanger
2387,AGENT SID,,Adventure,jayandsilentbobstrikeback,31,agent_sid-jayandsilentbobstrikeback
2388,SISTER ANNA,F,Drama,manonfire,21,sister_anna-manonfire
2389,JENNY,F,Comedy,forrestgump,329,jenny-forrestgump
2390,MISS HO KYM,F,Comedy,nextfriday,46,miss_ho_kym-nextfriday
2391,COLONEL AL-GHAZI (O.C.),M,Thriller,kingdomthe,43,colonel_al-ghazi_(o.c.)-kingdomthe
2392,TESTA,F,Comedy,airplane2thesequel,32,testa-airplane2thesequel
2393,BOND,M,Action,worldisnotenoughthe,694,bond-worldisnotenoughthe
2394,PROSECUTOR,M,Thriller,fugitivethe,31,prosecutor-fugitivethe
2395,(CONTINUED),NA,Fantasy,scottpilgrimvstheworld,157,(continued)-scottpilgrimvstheworld
2396,SAM ROTH,M,Drama,godfatherpartii,22,sam_roth-godfatherpartii
2397,QUINCE,,Mystery,meetjoeblack,268,quince-meetjoeblack
2398,COP,,Adventure,ghostbusters2,26,cop-ghostbusters2
2399,ANDERSON'S VOICE,M,Mystery,minorityreport,32,anderson's_voice-minorityreport
2400,VICTORIA,F,Romance,twilightnewmoon,26,victoria-twilightnewmoon
2401,RAMONA,F,Romance,intolerablecruelty,53,ramona-intolerablecruelty
2402,HUEY,M,Crime,nickoftime,245,huey-nickoftime
2403,OWNER,,Family,itsawonderfullife,26,owner-itsawonderfullife
2404,HENRI,M,Mystery,redridinghood,51,henri-redridinghood
2405,BUNNY,M,Comedy,edwood,51,bunny-edwood
2406,ADMINISTRATOR,M,Drama,changeling,22,administrator-changeling
2407,HASARI,M,Drama,cityofjoy,424,hasari-cityofjoy
2408,ZEV,M,Fantasy,starwarstheempirestrikesback,25,zev-starwarstheempirestrikesback
2409,MCCONNELL,M,Thriller,missiontomars,589,mcconnell-missiontomars
2410,POLICEMAN,M,Romance,brokenembraces,21,policeman-brokenembraces
2411,WILLY,M,Action,backdraft,32,willy-backdraft
2412,WESLEY,M,Drama,lonestar,73,wesley-lonestar
2413,CAP,M,Mystery,tallinthesaddle,79,cap-tallinthesaddle
2414,TAI LUNG,M,Animation,kungfupanda,97,tai_lung-kungfupanda
2415,OLIVER,M,Drama,killingzoe,186,oliver-killingzoe
2416,GRAHAM,M,Thriller,signs,815,graham-signs
2417,SIDNEY,M,Drama,sweetsmellofsuccess,1195,sidney-sweetsmellofsuccess
2418,JENNIFER (CONT),F,Comedy,pleasantville,35,jennifer_(cont)-pleasantville
2419,LEADER,,Action,fightclub,56,leader-fightclub
2420,JEAN HILL,F,Mystery,jfk,126,jean_hill-jfk
2421,O'HARA,M,Crime,arsenicandoldlace,245,o'hara-arsenicandoldlace
2422,RAV COHEN,M,Sci-Fi,pi,111,rav_cohen-pi
2423,HOOPER,M,Thriller,jaws,517,hooper-jaws
2424,MAC,M,Sci-Fi,simone,25,mac-simone
2425,SCOTT,M,Horror,fromdusktilldawn,96,scott-fromdusktilldawn
2426,ELANORA,F,Romance,angeleyes,153,elanora-angeleyes
2427,NARRATOR,,Comedy,hudsuckerproxythe,58,narrator-hudsuckerproxythe
2428,JEREMY,M,Thriller,terminatorsalvation,51,jeremy-terminatorsalvation
2429,LEVIN,M,Drama,annakarenina,263,levin-annakarenina
2430,DAVID (cont'd),M,Sci-Fi,independenceday,27,david_(cont'd)-independenceday
2431,DELIA,F,Horror,suspectzero,24,delia-suspectzero
2432,LOOMIS,M,Thriller,halloweenthecurseofmichaelmyers,220,loomis-halloweenthecurseofmichaelmyers
2433,RUBY,M,Thriller,jfk,51,ruby-jfk
2434,HAL,M,Family,megamind,216,hal-megamind
2435,COLVIN,M,Crime,maxpayne,83,colvin-maxpayne
2436,WADE,M,Action,eightleggedfreaks,193,wade-eightleggedfreaks
2437,ZEKE,M,Sci-Fi,pitchblack,39,zeke-pitchblack
2438,HARDEMEYER,M,Action,ghostbusters2,65,hardemeyer-ghostbusters2
2439,WILLIAM (cont'd),M,Drama,almostfamous,94,william_(cont'd)-almostfamous
2440,RUSSIAN,M,Crime,snatch,27,russian-snatch
2441,TOMMY,M,Horror,halloweenthecurseofmichaelmyers,160,tommy-halloweenthecurseofmichaelmyers
2442,TESTA,F,Sci-Fi,airplane2thesequel,32,testa-airplane2thesequel
2443,KRUGER,M,Comedy,airplane2thesequel,91,kruger-airplane2thesequel
2444,KEVIN,M,Sci-Fi,limitless,34,kevin-limitless
2445,HEARST,M,Drama,rko281,249,hearst-rko281
2446,NED,M,Thriller,insidious,27,ned-insidious
2447,CAROL (voice over from inside the car),F,Comedy,manhattanmurdermystery,25,carol_(voice_over_from_inside_the_car)-manhattanmurdermystery
2448,BRITISH DELEGATE,M,Romance,charade,23,british_delegate-charade
2449,DON FRANCESCO,M,Drama,godfatherpartii,29,don_francesco-godfatherpartii
2450,SCHEER (INTO HEADSET),,Action,islandthe,21,scheer_(into_headset)-islandthe
2451,SUMMER,F,Drama,500daysofsummer,619,summer-500daysofsummer
2452,HOOKER,M,Drama,tombstone,47,hooker-tombstone
2453,CARL,M,Romance,yesman,1297,carl-yesman
2454,ED (on phone),M,Comedy,edwood,29,ed_(on_phone)-edwood
2455,CONRAD,M,Thriller,copycat,57,conrad-copycat
2456,BURT,M,Romance,stuntmanthe,26,burt-stuntmanthe
2457,AMBER,F,Drama,boogienights,240,amber-boogienights
2458,NOVELLI,M,Drama,bigbluethe,87,novelli-bigbluethe
2459,LINDSEY,F,Adventure,abyssthe,514,lindsey-abyssthe
2460,MAN 1,M,Thriller,darkcity,27,man_1-darkcity
2461,DEREK,M,Thriller,bartonfink,24,derek-bartonfink
2462,GUIDONE,M,Drama,lightsleeper,65,guidone-lightsleeper
2463,BARRY,M,Thriller,residentevil,118,barry-residentevil
2464,KAFKA,M,Drama,kafka,770,kafka-kafka
2465,FROST,M,Thriller,fromdusktilldawn,49,frost-fromdusktilldawn
2466,AUGUSTO,M,Crime,blow,67,augusto-blow
2467,STAR,F,Sci-Fi,terminatorsalvation,79,star-terminatorsalvation
2468,SADDAMN,M,Crime,observeandreport,45,saddamn-observeandreport
2469,WADE,M,Crime,losersthe,131,wade-losersthe
2470,CHRIS (cont.),M,Horror,residentevil,64,chris_(cont.)-residentevil
2471,SALLY,F,Adventure,cars2,41,sally-cars2
2472,MARY,F,Thriller,hauntingthe,78,mary-hauntingthe
2473,MARTY,M,Drama,bloodsimple,241,marty-bloodsimple
2474,SHEPARD,M,Drama,informantthe,148,shepard-informantthe
2475,FADE OUT:,NA,Horror,perfectcreature,33,fade_out:-perfectcreature
2476,FERN,F,Comedy,storytelling,93,fern-storytelling
2477,CANADIAN REPRESENTATIVE,,Comedy,newyorkminute,22,canadian_representative-newyorkminute
2478,DAVID,M,Comedy,punchdrunklove,65,david-punchdrunklove
2479,SONA,F,Thriller,cradle2thegrave,42,sona-cradle2thegrave
2480,CREW CUT,M,Crime,boondocksaints2allsaintsday,26,crew_cut-boondocksaints2allsaintsday
2481,ARMAND,M,War,deerhunterthe,54,armand-deerhunterthe
2482,(JAFAR pinches his beak shut.),NA,Musical,aladdin,25,(jafar_pinches_his_beak_shut.)-aladdin
2483,DANNY,M,Thriller,oceanstwelve,458,danny-oceanstwelve
2484,EMMA,F,Crime,mrbrooks,81,emma-mrbrooks
2485,CAMP MASTER STRAUCH,M,Adventure,up,24,camp_master_strauch-up
2486,KEZURE,M,Action,indianajonesiv,103,kezure-indianajonesiv
2487,SCRAGGY,M,Action,indianajonesiv,189,scraggy-indianajonesiv
2488,SARAH (cont'd),F,Thriller,hollowman,32,sarah_(cont'd)-hollowman
2489,ROOM CLERK,M,Comedy,graduatethe,44,room_clerk-graduatethe
2490,MR DENG,M,Comedy,henryfool,71,mr_deng-henryfool
2491,CHARLES,M,Comedy,cradle2thegrave,44,charles-cradle2thegrave
2492,HENRI-ANNE,F,Mystery,promnight,26,henri-anne-promnight
2493,GALE,M,Thriller,scream3,387,gale-scream3
2494,SAMANTHA,F,Thriller,takeshelter,412,samantha-takeshelter
2495,DIRK,M,Comedy,jennifersbody,27,dirk-jennifersbody
2496,NURSE,F,Crime,godfather,22,nurse-godfather
2497,FRODO,M,Fantasy,lordoftheringsfellowshipoftheringthe,337,frodo-lordoftheringsfellowshipoftheringthe
2498,ELLIS,M,Drama,mud,1142,ellis-mud
2499,MAI,F,Thriller,onlygodforgives,80,mai-onlygodforgives
2500,PHIL,M,Thriller,jaws2,25,phil-jaws2
2501,MURNEY,M,Thriller,pacifierthe,116,murney-pacifierthe
2502,MURPHY,M,Horror,ghostship,923,murphy-ghostship
2503,OFFICER O'DELL,M,Crime,sdarko,130,officer_o'dell-sdarko
2504,DR. MARTINEZ,F,Comedy,somethingsgottagive,48,dr._martinez-somethingsgottagive
2505,ALLIE,F,Western,tombstone,28,allie-tombstone
2506,LOKI,M,Adventure,dogma,115,loki-dogma
2507,RAY,M,Mystery,istillknowwhatyoudidlastsummer,137,ray-istillknowwhatyoudidlastsummer
2508,ANDERSON'S VOICE,M,Action,minorityreport,32,anderson's_voice-minorityreport
2509,WILL,M,Adventure,whitesquall,25,will-whitesquall
2510,SIMONE,F,Drama,simone,213,simone-simone
2511,MRS. KETTNER,F,Comedy,shesoutofmyleague,22,mrs._kettner-shesoutofmyleague
2512,COMMENDATORE,M,Drama,amadeus,51,commendatore-amadeus
2513,MARV,M,Drama,wallstreet,163,marv-wallstreet
2514,CAROL DEXTER,F,Crime,changeling,108,carol_dexter-changeling
2515,RIGAZZI,M,Crime,analyzethat,48,rigazzi-analyzethat
2516,CAINE 607,M,Action,soldier,41,caine_607-soldier
2517,STERNN,M,Fantasy,heavymetal,55,sternn-heavymetal
2518,MAE,F,Drama,grapesofwraththe,50,mae-grapesofwraththe
2519,MR. BARREL,M,Thriller,killbillvolume12,28,mr._barrel-killbillvolume12
2520,MARCON,M,Action,lastboyscoutthe,218,marcon-lastboyscoutthe
2521,DR. CHU,,Comedy,hospitalthe,40,dr._chu-hospitalthe
2522,CAROL,F,Romance,backupplanthe,153,carol-backupplanthe
2523,MUNCHKINS,M,Family,wizardofozthe,47,munchkins-wizardofozthe
2524,DR. PLODDER,M,Romance,kateleopold,88,dr._plodder-kateleopold
2525,MARY,F,Romance,groundhogday,21,mary-groundhogday
2526,PACE,M,Romance,wildatheart,32,pace-wildatheart
2527,DOORMAN,M,Drama,babel,39,doorman-babel
2528,ARDELIA,F,Thriller,silenceofthelambs,66,ardelia-silenceofthelambs
2529,DEXTER JETTSTER,M,Adventure,starwarsattackoftheclones,43,dexter_jettster-starwarsattackoftheclones
2530,HUB,M,Thriller,siegethe,1158,hub-siegethe
2531,WEBSTER,M,Romance,shakespeareinlove,21,webster-shakespeareinlove
2532,ROQUE,M,Adventure,losersthe,360,roque-losersthe
2533,CARUSO.,,Family,happyfeet,28,caruso.-happyfeet
2534,LOUISE,F,Crime,hostage,22,louise-hostage
2535,KIAYA,F,Action,willow,22,kiaya-willow
2536,EUGENE,M,Romance,bonnieandclyde,49,eugene-bonnieandclyde
2537,FAMBROUGH,M,Western,danceswithwolves,62,fambrough-danceswithwolves
2538,ANCHORWOMAN,F,Fantasy,batman,24,anchorwoman-batman
2539,RAGETTI,M,Fantasy,piratesofthecaribbeandeadmanschest,78,ragetti-piratesofthecaribbeandeadmanschest
2540,COLETTE,F,Drama,saltonseathe,169,colette-saltonseathe
2541,PALMER,M,Crime,burnafterreading,175,palmer-burnafterreading
2542,MONK,M,Adventure,abyssthe,88,monk-abyssthe
2543,DISSOLVE TO:,NA,Horror,carrie,146,dissolve_to:-carrie
2544,FAMBROUGH,M,Drama,danceswithwolves,62,fambrough-danceswithwolves
2545,RICCO,M,Thriller,backdraft,43,ricco-backdraft
2546,ULLMAN,M,Thriller,shiningthe,274,ullman-shiningthe
2547,(VOICE OVER),NA,Drama,silverliningsplaybook,40,(voice_over)-silverliningsplaybook
2548,HENRY,M,Thriller,bloodandwine,40,henry-bloodandwine
2549,MAN,M,Comedy,fargo,76,man-fargo
2550,ANTHONY,M,Drama,awakenings,49,anthony-awakenings
2551,SPRINGFIELD,M,Horror,manhunter,75,springfield-manhunter
2552,ADRIENNE,F,Horror,jasonx,47,adrienne-jasonx
2553,WOLTZ,M,Drama,beingthere,21,woltz-beingthere
2554,WILDMAN,M,Crime,wallstreet,69,wildman-wallstreet
2555,MAITRE D,M,Romance,shesoutofmyleague,22,maitre_d-shesoutofmyleague
2556,BILLY'S VOICE,M,Thriller,midnightexpress,102,billy's_voice-midnightexpress
2557,SEBASTIAN,M,Family,marleyme,109,sebastian-marleyme
2558,YOKO,F,Thriller,grudgethe,29,yoko-grudgethe
2559,ARCHIVES,NA,Drama,takingsides,26,archives-takingsides
2560,BRADLEY,M,Drama,zerodarkthirty,32,bradley-zerodarkthirty
2561,CLERK,M,Action,totalrecall,31,clerk-totalrecall
2562,HABIB,M,Romance,shesoutofmyleague,24,habib-shesoutofmyleague
2563,HALF-EAR,M,Action,italianjobthe,124,half-ear-italianjobthe
2564,LONGSHANKS,M,Drama,braveheart,126,longshanks-braveheart
2565,ZORN,M,Mystery,bourneidentitythe,46,zorn-bourneidentitythe
2566,KARLA,F,Comedy,nextfriday,71,karla-nextfriday
2567,SPIKE,M,Family,transformersthemovie,31,spike-transformersthemovie
2568,GUESTS,NA,Musical,rockyhorrorpictureshowthe,87,guests-rockyhorrorpictureshowthe
2569,JAMESON,M,Sci-Fi,spiderman,98,jameson-spiderman
2570,FRANCIS (emotional;,M,Adventure,logansrun,21,francis_(emotional;-logansrun
2571,FARQUAAD,M,Family,shrek,70,farquaad-shrek
2572,ROCKLIN,M,Romance,tallinthesaddle,855,rocklin-tallinthesaddle
2573,LEBOW,M,Drama,donniebrasco,99,lebow-donniebrasco
2574,HEAD,,Thriller,startreknemesis,31,head-startreknemesis
2575,MR SCOTT,M,Comedy,storytelling,76,mr_scott-storytelling
2576,PRESIDENT RVELT,M,War,pearlharbor,23,president_rvelt-pearlharbor
2577,MUD!,M,Drama,mud,26,mud!-mud
2578,DIEDRICKSON,M,Drama,manwhowasnttherethe,46,diedrickson-manwhowasnttherethe
2579,DOROTA,F,War,pianistthe,98,dorota-pianistthe
2580,FIRST WAITER,M,Drama,believerthe,24,first_waiter-believerthe
2581,THE KID,M,Comedy,princessbridethe,119,the_kid-princessbridethe
2582,RABBAN,M,Sci-Fi,dune,30,rabban-dune
2583,GANDALF,M,Adventure,lordoftheringsfellowshipoftheringthe,548,gandalf-lordoftheringsfellowshipoftheringthe
2584,ED,M,Thriller,jaws2,32,ed-jaws2
2585,ALYSSA,F,Comedy,chasingamy,1103,alyssa-chasingamy
2586,RED,M,Thriller,pineappleexpress,245,red-pineappleexpress
2587,DYSON,M,Crime,suspectzero,53,dyson-suspectzero
2588,HITCHHIKER,,Thriller,thelmalouise,23,hitchhiker-thelmalouise
2589,STAN,M,Romance,tallinthesaddle,48,stan-tallinthesaddle
2590,SHY WAITER,M,Romance,moonstruck,25,shy_waiter-moonstruck
2591,TEACHER,M,Crime,hackers,26,teacher-hackers
2592,WOMAN,F,Comedy,lostintranslation,26,woman-lostintranslation
2593,FABIO,M,Crime,americanthe,22,fabio-americanthe
2594,CHARLIE LING,M,Crime,onlygodforgives,51,charlie_ling-onlygodforgives
2595,MRS. HUDSON,F,Comedy,privatelifeofsherlockholmesthe,97,mrs._hudson-privatelifeofsherlockholmesthe
2596,TALCOTT,M,Thriller,basicinstinct,28,talcott-basicinstinct
2597,REED,M,Crime,smokinaces,83,reed-smokinaces
2598,ANDERS,M,Drama,hostage,31,anders-hostage
2599,(SUBTITLED),NA,Sci-Fi,avatar,119,(subtitled)-avatar
2600,DANNY,M,Crime,americanhistoryx,151,danny-americanhistoryx
2601,DOMINIQUE,F,Thriller,tomorrowneverdies,21,dominique-tomorrowneverdies
2602,VASQUEZ,F,Action,aliens,73,vasquez-aliens
2603,LITE,M,Comedy,repoman,110,lite-repoman
2604,ISABEL,F,Drama,1492conquestofparadise,92,isabel-1492conquestofparadise
2605,GLORIA,F,Horror,amityvilleasylumthe,81,gloria-amityvilleasylumthe
2606,SKAT,M,Fantasy,seventhsealthe,133,skat-seventhsealthe
2607,NAOMI,F,Sci-Fi,eternalsunshineofthespotlessmind,66,naomi-eternalsunshineofthespotlessmind
2608,JEFF,M,Romance,almostfamous,246,jeff-almostfamous
2609,MIKE,M,Thriller,siegethe,22,mike-siegethe
2610,EARL,M,Thriller,metro,34,earl-metro
2611,ISA,F,Thriller,obsessed,38,isa-obsessed
2612,IRENE,F,Mystery,gothika,88,irene-gothika
2613,HIGH ROLLER,M,Western,tombstone,23,high_roller-tombstone
2614,MARLA,F,Thriller,fightclub,332,marla-fightclub
2615,LUIGI,M,Adventure,cars2,31,luigi-cars2
2616,CUMBERLAND,M,Action,bladetrinity,49,cumberland-bladetrinity
2617,CHARLIE FROST,M,Sci-Fi,2012,91,charlie_frost-2012
2618,MANNHEIM,M,Crime,wallstreet,66,mannheim-wallstreet
2619,TITAN,M,Action,megamind,314,titan-megamind
2620,DEKE,M,Horror,birdsthe,74,deke-birdsthe
2621,TUBBS,M,Crime,miamivice,473,tubbs-miamivice
2622,JANINE,F,Thriller,kingdomthe,31,janine-kingdomthe
2623,RYAN,M,Comedy,lifeasahouse,64,ryan-lifeasahouse
2624,JUDGE,,Comedy,replacementsthe,27,judge-replacementsthe
2625,NED CECIL,M,Sci-Fi,fantasticfour,42,ned_cecil-fantasticfour
2626,CLAIRE,F,Thriller,losthighway,51,claire-losthighway
2627,ROOL,M,Comedy,willow,40,rool-willow
2628,THOMAS,M,Drama,kingofcomedythe,71,thomas-kingofcomedythe
2629,GIDDYPU!,NA,Action,armyofdarkness,27,giddypu!-armyofdarkness
2630,MAPES,F,Sci-Fi,dune,24,mapes-dune
2631,"FIRST POLICE OFFICER (scornfully): Well, all",NA,Mystery,whiteribbonthe,22,"first_police_officer_(scornfully):_well,_all-whiteribbonthe"
2632,SENATOR MALCOLM,M,Thriller,minorityreport,67,senator_malcolm-minorityreport
2633,HARLAN,M,Comedy,eightleggedfreaks,77,harlan-eightleggedfreaks
2634,SARAH,F,Horror,jurassicparkthelostworld,261,sarah-jurassicparkthelostworld
2635,BEATRICE,F,Comedy,meninblack,29,beatrice-meninblack
2636,KYLIE,F,Sci-Fi,slither,71,kylie-slither
2637,RUSTY,M,Crime,oceanstwelve,450,rusty-oceanstwelve
2638,WAITRESS,F,Comedy,fearandloathinginlasvegas,27,waitress-fearandloathinginlasvegas
2639,VINCENT,M,Drama,afterlife,30,vincent-afterlife
2640,FREDDY,M,Action,perfectcreature,65,freddy-perfectcreature
2641,GRUBER,M,Drama,verdictthe,71,gruber-verdictthe
2642,SPANGLER,M,Mystery,klute,68,spangler-klute
2643,(MORE),NA,Comedy,marleyme,43,(more)-marleyme
2644,PEG,F,Fantasy,edwardscissorhands,141,peg-edwardscissorhands
2645,NARRATOR,M,Thriller,waroftheworlds,30,narrator-waroftheworlds
2646,BOURKE-WHITE,F,Drama,gandhi,79,bourke-white-gandhi
2647,MARSHALL,M,Crime,donniebrasco,49,marshall-donniebrasco
2648,HEROINE,F,Action,feast,446,heroine-feast
2649,BLASTER,M,Animation,transformersthemovie,44,blaster-transformersthemovie
2650,AXE,M,Action,backdraft,178,axe-backdraft
2651,HOLLEY,F,Animation,cars2,301,holley-cars2
2652,LESTER BANGS,M,Romance,almostfamous,75,lester_bangs-almostfamous
2653,CABLE'S VOICE,M,Crime,klute,29,cable's_voice-klute
2654,COP,M,Fantasy,fifthelementthe,35,cop-fifthelementthe
2655,PROFESSOR LIEPSKY,M,Horror,perfectcreature,75,professor_liepsky-perfectcreature
2656,TRAFFIC COP,M,Fantasy,batman2,24,traffic_cop-batman2
2657,MATTIE,M,Western,tombstone,76,mattie-tombstone
2658,MAX,M,Comedy,burningannie,586,max-burningannie
2659,INT.   CAR - ANGLE ON BURT,NA,Thriller,stuntmanthe,32,int.___car_-_angle_on_burt-stuntmanthe
2660,YEAH-YEAH,M,Family,sandlotkidsthe,111,yeah-yeah-sandlotkidsthe
2661,CAROLINE,F,Drama,highfidelity,64,caroline-highfidelity
2662,COURFEYRAC,M,Musical,lesmiserables,37,courfeyrac-lesmiserables
2663,BABY'D,F,Comedy,nextfriday,24,baby'd-nextfriday
2664,KA TSUMOTO,M,Adventure,lastsamuraithe,71,ka_tsumoto-lastsamuraithe
2665,AMBASSADOR SWANBECK,M,Adventure,lastsamuraithe,26,ambassador_swanbeck-lastsamuraithe
2666,YUSSEF,M,Thriller,babel,132,yussef-babel
2667,JOSHUA,M,Horror,eightleggedfreaks,84,joshua-eightleggedfreaks
2668,BELLYGUNNER,,Animation,heavymetal,32,bellygunner-heavymetal
2669,ARCHIE,M,Drama,aptpupil,78,archie-aptpupil
2670,DJAMILA,F,Drama,battleofalgiersthe,21,djamila-battleofalgiersthe
2671,PRESIDENT RVELT,M,Drama,pearlharbor,23,president_rvelt-pearlharbor
2672,ELIZABETH,F,Mystery,godfatherpartiiithe,36,elizabeth-godfatherpartiiithe
2673,WOMAN #2,F,Family,threemenandababy,22,woman_#2-threemenandababy
2674,LUCY,F,Comedy,moonstruck,21,lucy-moonstruck
2675,(CONTINUED),NA,Comedy,observeandreport,228,(continued)-observeandreport
2676,TONY,M,Crime,ronin,76,tony-ronin
2677,MRS ROSI,F,Drama,hesher,26,mrs_rosi-hesher
2678,ELVIS,M,Comedy,forrestgump,31,elvis-forrestgump
2679,MATT,M,Drama,chronicle,643,matt-chronicle
2680,FOX,M,Thriller,darkknightrisesthe,205,fox-darkknightrisesthe
2681,SUBURBANITE,M,Comedy,coolerthe,24,suburbanite-coolerthe
2682,OMURA,M,War,lastsamuraithe,291,omura-lastsamuraithe
2683,DEAN,M,Thriller,airforceone,54,dean-airforceone
2684,BLUE,M,Crime,takingofpelhamonetwothreethe,192,blue-takingofpelhamonetwothreethe
2685,SCHUYLER,M,Romance,youvegotmail,35,schuyler-youvegotmail
