id,Char,gender,Genre,Title,line_count,pkey
3430,SAM,M,Crime,machinegunpreacher,959,sam-machinegunpreacher
3431,REVEREND HARPER,M,Crime,arsenicandoldlace,35,reverend_harper-arsenicandoldlace
3432,GIBBS,M,Crime,arsenicandoldlace,34,gibbs-arsenicandoldlace
3433,JUDGE CULLMAN,M,Crime,arsenicandoldlace,21,judge_cullman-arsenicandoldlace
3434,DOCTOR GILCHRIST,M,Crime,arsenicandoldlace,29,doctor_gilchrist-arsenicandoldlace
3435,JONATHAN,M,Crime,arsenicandoldlace,364,jonathan-arsenicandoldlace
3436,BROPHY,M,Crime,arsenicandoldlace,143,brophy-arsenicandoldlace
3437,DOCTOR EINSTEIN,M,Crime,arsenicandoldlace,299,doctor_einstein-arsenicandoldlace
3438,WITHERSPOON,M,Crime,arsenicandoldlace,119,witherspoon-arsenicandoldlace
3439,TEDDY,M,Crime,arsenicandoldlace,199,teddy-arsenicandoldlace
3440,MARTHA,F,Crime,arsenicandoldlace,260,martha-arsenicandoldlace
3441,ABBY,F,Crime,arsenicandoldlace,507,abby-arsenicandoldlace
3442,LIEUTENANT ROONEY,M,Crime,arsenicandoldlace,156,lieutenant_rooney-arsenicandoldlace
3443,ELAINE,F,Crime,arsenicandoldlace,223,elaine-arsenicandoldlace
3444,MORTIMER,M,Crime,arsenicandoldlace,1252,mortimer-arsenicandoldlace
3445,FIRST OFFICER,NA,Crime,midnightexpress,23,first_officer-midnightexpress
3446,TEX,M,Crime,midnightexpress,57,tex-midnightexpress
3447,ERICH,M,Crime,midnightexpress,73,erich-midnightexpress
3448,FATHER,M,Crime,midnightexpress,115,father-midnightexpress
3449,YESIL,M,Crime,midnightexpress,60,yesil-midnightexpress
3450,SUSAN'S VOICE,F,Crime,midnightexpress,22,susan's_voice-midnightexpress
3451,BELL (OVER),NA,Crime,midnightexpress,24,bell_(over)-midnightexpress
3452,BILLY VOICE,M,Crime,midnightexpress,123,billy_voice-midnightexpress
3453,DAVIS,M,Crime,midnightexpress,31,davis-midnightexpress
3454,JUDGE,M,Crime,midnightexpress,23,judge-midnightexpress
3455,BELL,M,Crime,midnightexpress,220,bell-midnightexpress
3456,ZIAT,NA,Crime,midnightexpress,61,ziat-midnightexpress
3457,VOICE,NA,Crime,midnightexpress,22,voice-midnightexpress
3458,SUSAN,F,Crime,midnightexpress,78,susan-midnightexpress
3459,HAMIDOU,M,Crime,midnightexpress,85,hamidou-midnightexpress
3460,DRIVER,NA,Crime,midnightexpress,68,driver-midnightexpress
3461,BILLY,M,Crime,midnightexpress,581,billy-midnightexpress
3462,CUT:,NA,Crime,midnightexpress,77,cut:-midnightexpress
3463,BOBBY (cont'd),M,Crime,saltonseathe,21,bobby_(cont'd)-saltonseathe
3464,BOBBY,M,Crime,saltonseathe,33,bobby-saltonseathe
3465,KUJO,M,Crime,saltonseathe,47,kujo-saltonseathe
3466,KUJO (cont'd),M,Crime,saltonseathe,36,kujo_(cont'd)-saltonseathe
3467,POOH-BEAR (cont'd),M,Crime,saltonseathe,57,pooh-bear_(cont'd)-saltonseathe
3468,LIZ,F,Crime,saltonseathe,59,liz-saltonseathe
3469,BUBBA,M,Crime,saltonseathe,29,bubba-saltonseathe
3470,TRAHN,NA,Crime,saltonseathe,35,trahn-saltonseathe
3471,JIMMY,M,Crime,saltonseathe,181,jimmy-saltonseathe
3472,POOH-BEAR,M,Crime,saltonseathe,149,pooh-bear-saltonseathe
3473,GARCETTI,M,Crime,saltonseathe,121,garcetti-saltonseathe
3474,KID (cont'd),M,Crime,saltonseathe,79,kid_(cont'd)-saltonseathe
3475,TANNER,M,Crime,saltonseathe,160,tanner-saltonseathe
3476,DANNY (cont'd),M,Crime,saltonseathe,241,danny_(cont'd)-saltonseathe
3477,LIBERIAN MAN,M,Crime,lordofwar,31,liberian_man-lordofwar
3478,NARC LEADER,NA,Crime,lordofwar,25,narc_leader-lordofwar
3479,SIMEON,M,Crime,lordofwar,28,simeon-lordofwar
3480,DMITRI,M,Crime,lordofwar,53,dmitri-lordofwar
3481,BAPTISTE,M,Crime,lordofwar,45,baptiste-lordofwar
3482,PILOT,M,Crime,lordofwar,26,pilot-lordofwar
3483,AVA (cont'd),F,Crime,lordofwar,21,ava_(cont'd)-lordofwar
3484,ANDRE BAPTISTE,M,Crime,lordofwar,43,andre_baptiste-lordofwar
3485,AVA,F,Crime,lordofwar,181,ava-lordofwar
3486,VITALY,M,Crime,lordofwar,142,vitaly-lordofwar
3487,ANDRE JNR.,M,Crime,lordofwar,66,andre_jnr.-lordofwar
3488,ANATOLY,M,Crime,lordofwar,63,anatoly-lordofwar
3489,VALENTINE (cont'd),M,Crime,lordofwar,81,valentine_(cont'd)-lordofwar
3490,YURI (O.C.),M,Crime,lordofwar,26,yuri_(o.c.)-lordofwar
3491,VALENTINE,M,Crime,lordofwar,111,valentine-lordofwar
3492,YURI,M,Crime,lordofwar,1314,yuri-lordofwar
3493,YURI (cont'd),M,Crime,lordofwar,193,yuri_(cont'd)-lordofwar
3494,DUCKS,M,Crime,analyzethat,25,ducks-analyzethat
3495,DR. CUTLER,NA,Crime,analyzethat,21,dr._cutler-analyzethat
3496,CAESAR,M,Crime,analyzethat,23,caesar-analyzethat
3497,MASIELLO,M,Crime,analyzethat,77,masiello-analyzethat
3498,LAURA,F,Crime,analyzethat,209,laura-analyzethat
3499,MICHAEL,M,Crime,analyzethat,46,michael-analyzethat
3500,MILLER,M,Crime,analyzethat,33,miller-analyzethat
3501,CERRONE,F,Crime,analyzethat,25,cerrone-analyzethat
3502,EDDIE,M,Crime,analyzethat,50,eddie-analyzethat
3503,TONY BELLA,M,Crime,analyzethat,67,tony_bella-analyzethat
3504,RAOUL,M,Crime,analyzethat,108,raoul-analyzethat
3505,CHAPIN,M,Crime,analyzethat,84,chapin-analyzethat
3506,PATTY,F,Crime,analyzethat,166,patty-analyzethat
3507,VITTI,M,Crime,analyzethat,1100,vitti-analyzethat
3508,BEN,M,Crime,analyzethat,1174,ben-analyzethat
3509,JELLY,M,Crime,analyzethat,152,jelly-analyzethat
3510,WIDOW,F,Crime,godfatherpartii,27,widow-godfatherpartii
3511,MOSCA,M,Crime,godfatherpartii,21,mosca-godfatherpartii
3512,FANUCCI,M,Crime,godfatherpartii,92,fanucci-godfatherpartii
3513,ROSATO,M,Crime,godfatherpartii,60,rosato-godfatherpartii
3514,OLA,M,Crime,godfatherpartii,51,ola-godfatherpartii
3515,RADIO,NA,Crime,godfatherpartii,23,radio-godfatherpartii
3516,SENATOR GEARY,M,Crime,godfatherpartii,113,senator_geary-godfatherpartii
3517,LEON,NA,Crime,godfatherpartii,54,leon-godfatherpartii
3518,ROBERTO,M,Crime,godfatherpartii,36,roberto-godfatherpartii
3519,CLEMENZA,M,Crime,godfatherpartii,155,clemenza-godfatherpartii
3520,GENCO,M,Crime,godfatherpartii,84,genco-godfatherpartii
3521,CICCI,M,Crime,godfatherpartii,23,cicci-godfatherpartii
3522,TOMASINO,NA,Crime,godfatherpartii,21,tomasino-godfatherpartii
3523,VITO,M,Crime,godfatherpartii,227,vito-godfatherpartii
3524,SENATOR WEEKLER,NA,Crime,godfatherpartii,25,senator_weekler-godfatherpartii
3525,SENATOR KANE,NA,Crime,godfatherpartii,101,senator_kane-godfatherpartii
3526,ROCCO,M,Crime,godfatherpartii,38,rocco-godfatherpartii
3527,SANDRA,F,Crime,godfatherpartii,47,sandra-godfatherpartii
3528,NERI,M,Crime,godfatherpartii,77,neri-godfatherpartii
3529,PENTANGELI,M,Crime,godfatherpartii,289,pentangeli-godfatherpartii
3530,FBI MAN #1,M,Crime,godfatherpartii,27,fbi_man_#1-godfatherpartii
3531,FREDO,M,Crime,godfatherpartii,298,fredo-godfatherpartii
3532,ROTH,M,Crime,godfatherpartii,248,roth-godfatherpartii
3533,KAY,F,Crime,godfatherpartii,197,kay-godfatherpartii
3534,ANTHONY,M,Crime,godfatherpartii,32,anthony-godfatherpartii
3535,CONNIE,F,Crime,godfatherpartii,133,connie-godfatherpartii
3536,TESSIO,M,Crime,godfatherpartii,36,tessio-godfatherpartii
3537,MAMA,F,Crime,godfatherpartii,49,mama-godfatherpartii
3538,HAGEN,M,Crime,godfatherpartii,467,hagen-godfatherpartii
3539,MICHAEL,M,Crime,godfatherpartii,1014,michael-godfatherpartii
3540,RICE,M,Crime,ticker,58,rice-ticker
3541,EARRING,NA,Crime,ticker,30,earring-ticker
3542,BEARD,NA,Crime,ticker,31,beard-ticker
3543,POOCH,M,Crime,ticker,133,pooch-ticker
3544,HARRY,M,Crime,ticker,41,harry-ticker
3545,PLUCHINSKY,M,Crime,ticker,59,pluchinsky-ticker
3546,REILLY (cont.),NA,Crime,ticker,59,reilly_(cont.)-ticker
3547,SWAN,M,Crime,ticker,63,swan-ticker
3548,MARY,F,Crime,ticker,58,mary-ticker
3549,WINTERS,M,Crime,ticker,171,winters-ticker
3550,WINTERS (cont.),M,Crime,ticker,33,winters_(cont.)-ticker
3551,BEV,F,Crime,ticker,36,bev-ticker
3552,GLASS,M,Crime,ticker,363,glass-ticker
3553,GLASS (cont.),M,Crime,ticker,72,glass_(cont.)-ticker
3554,REILLY,M,Crime,ticker,529,reilly-ticker
3555,T.J.,M,Crime,ticker,134,t.j.-ticker
3556,WEEMACK,M,Crime,ladykillersthe,51,weemack-ladykillersthe
3557,DIRECTOR,M,Crime,ladykillersthe,51,director-ladykillersthe
3558,YOUTH #1,NA,Crime,ladykillersthe,21,youth_#1-ladykillersthe
3559,PREACHER,M,Crime,ladykillersthe,66,preacher-ladykillersthe
3560,SHERIFF,M,Crime,ladykillersthe,31,sheriff-ladykillersthe
3561,GAWAIN,M,Crime,ladykillersthe,274,gawain-ladykillersthe
3562,PANCAKE,M,Crime,ladykillersthe,417,pancake-ladykillersthe
3563,LUMP,M,Crime,ladykillersthe,84,lump-ladykillersthe
3564,DORR,M,Crime,ladykillersthe,1096,dorr-ladykillersthe
3565,SHERIFF WYNER,M,Crime,ladykillersthe,82,sheriff_wyner-ladykillersthe
3566,JACK unwraps the PACKAGE.,NA,Crime,americanthe,26,jack_unwraps_the_package.-americanthe
3567,FATHER BENEDETTO is sitting in his API three-wheeler.,NA,Crime,americanthe,23,father_benedetto_is_sitting_in_his_api_three-wheeler.-americanthe
3568,WAITER,M,Crime,americanthe,22,waiter-americanthe
3569,MATHILDE,F,Crime,americanthe,255,mathilde-americanthe
3570,CLARA.,F,Crime,americanthe,27,clara.-americanthe
3571,CLARA,F,Crime,americanthe,399,clara-americanthe
3572,LARRY,M,Crime,americanthe,233,larry-americanthe
3573,JACK,M,Crime,americanthe,871,jack-americanthe
3574,FATHER BENEDETTO,M,Crime,americanthe,312,father_benedetto-americanthe
3575,FABIO,M,Crime,colombiana,89,fabio-colombiana
3576,MAN,M,Crime,colombiana,52,man-colombiana
3577,SERGEANT,M,Crime,colombiana,50,sergeant-colombiana
3578,MARSHAL,M,Crime,colombiana,38,marshal-colombiana
3579,WILLIAM,M,Crime,colombiana,47,william-colombiana
3580,ON CAT,NA,Crime,colombiana,28,on_cat-colombiana
3581,VOICE,NA,Crime,colombiana,26,voice-colombiana
3582,PEPE,M,Crime,colombiana,45,pepe-colombiana
3583,EMILIO,M,Crime,colombiana,189,emilio-colombiana
3584,(BEAT),NA,Crime,colombiana,43,(beat)-colombiana
3585,RICHARD,M,Crime,colombiana,106,richard-colombiana
3586,R,M,Crime,colombiana,24,r-colombiana
3587,AGENT 1,M,Crime,colombiana,44,agent_1-colombiana
3588,DANNY,M,Crime,colombiana,205,danny-colombiana
3589,ROSS,M,Crime,colombiana,236,ross-colombiana
3590,BOUNCER,NA,Crime,observeandreport,85,bouncer-observeandreport
3591,PSYCHOLOGIST,F,Crime,observeandreport,49,psychologist-observeandreport
3592,MOM,F,Crime,observeandreport,168,mom-observeandreport
3593,DENNIS,M,Crime,observeandreport,149,dennis-observeandreport
3594,STEVIE,NA,Crime,observeandreport,69,stevie-observeandreport
3595,BRANDI,F,Crime,observeandreport,284,brandi-observeandreport
3596,DETECTIVE HARRISON,M,Crime,observeandreport,328,detective_harrison-observeandreport
3597,NELL,F,Crime,observeandreport,178,nell-observeandreport
3598,RONNIE,M,Crime,observeandreport,1916,ronnie-observeandreport
3599,(CONTINUED),NA,Crime,observeandreport,228,(continued)-observeandreport
3600,MAN #1,M,Crime,weownthenight,28,man_#1-weownthenight
3601,PAVEL LUBYARSKY,M,Crime,weownthenight,35,pavel_lubyarsky-weownthenight
3602,ROSARIO DIAZ,F,Crime,weownthenight,206,rosario_diaz-weownthenight
3603,SPIRO GIAVANNIS,M,Crime,weownthenight,36,spiro_giavannis-weownthenight
3604,LOUIS FALSETTI,M,Crime,weownthenight,195,louis_falsetti-weownthenight
3605,JACK SHAPIRO,M,Crime,weownthenight,72,jack_shapiro-weownthenight
3606,MARAT BUZHAYEV,M,Crime,weownthenight,93,marat_buzhayev-weownthenight
3607,(BEAT),NA,Crime,weownthenight,168,(beat)-weownthenight
3608,(CONTINUED),NA,Crime,weownthenight,230,(continued)-weownthenight
3609,JOSEPH GRUSINSKY,M,Crime,weownthenight,264,joseph_grusinsky-weownthenight
3610,BOBBY GREEN,M,Crime,weownthenight,936,bobby_green-weownthenight
3611,PATRICIA,F,Crime,intolerablecruelty,51,patricia-intolerablecruelty
3612,RABBI BOLENSKY,NA,Crime,intolerablecruelty,23,rabbi_bolensky-intolerablecruelty
3613,DOYLE,M,Crime,intolerablecruelty,103,doyle-intolerablecruelty
3614,JUDGE MUNSON,F,Crime,intolerablecruelty,28,judge_munson-intolerablecruelty
3615,WOMAN,F,Crime,intolerablecruelty,29,woman-intolerablecruelty
3616,HERB,M,Crime,intolerablecruelty,29,herb-intolerablecruelty
3617,REX,M,Crime,intolerablecruelty,101,rex-intolerablecruelty
3618,VOICE,NA,Crime,intolerablecruelty,45,voice-intolerablecruelty
3619,KENNETH,M,Crime,intolerablecruelty,90,kenneth-intolerablecruelty
3620,JOE,M,Crime,intolerablecruelty,43,joe-intolerablecruelty
3621,WRIGLEY,M,Crime,intolerablecruelty,89,wrigley-intolerablecruelty
3622,MARYLIN,F,Crime,intolerablecruelty,767,marylin-intolerablecruelty
3623,MILES,M,Crime,intolerablecruelty,1070,miles-intolerablecruelty
3624,DEEKS,M,Crime,smokinaces,21,deeks-smokinaces
3625,DUPREE,M,Crime,smokinaces,200,dupree-smokinaces
3626,WYMAN,F,Crime,smokinaces,56,wyman-smokinaces
3627,SECURITY SUPERVISOR,M,Crime,smokinaces,56,security_supervisor-smokinaces
3628,ACOSTA,M,Crime,smokinaces,62,acosta-smokinaces
3629,BEANIE,M,Crime,smokinaces,54,beanie-smokinaces
3630,MARGIE,F,Crime,smokinaces,71,margie-smokinaces
3631,MUSTACHE,NA,Crime,smokinaces,23,mustache-smokinaces
3632,MECKLEN,M,Crime,smokinaces,35,mecklen-smokinaces
3633,HUGO,M,Crime,smokinaces,58,hugo-smokinaces
3634,ISRAEL,M,Crime,smokinaces,295,israel-smokinaces
3635,SIR IVY,M,Crime,smokinaces,101,sir_ivy-smokinaces
3636,DR. GILL,NA,Crime,smokinaces,50,dr._gill-smokinaces
3637,WATTERS,F,Crime,smokinaces,183,watters-smokinaces
3638,DARWIN TREMOR,M,Crime,smokinaces,79,darwin_tremor-smokinaces
3639,ELMORE,M,Crime,smokinaces,125,elmore-smokinaces
3640,SERNA,M,Crime,smokinaces,82,serna-smokinaces
3641,(MORE),NA,Crime,smokinaces,32,(more)-smokinaces
3642,CARRUTHERS,M,Crime,smokinaces,134,carruthers-smokinaces
3643,LOCKE,M,Crime,smokinaces,349,locke-smokinaces
3644,MESSNER,M,Crime,smokinaces,335,messner-smokinaces
3645,GORGEGEORGE,M,Crime,snatch,46,gorgegeorge-snatch
3646,ALEX,F,Crime,snatch,21,alex-snatch
3647,PAULINE,F,Crime,snatch,27,pauline-snatch
3648,R EF,M,Crime,snatch,34,r_ef-snatch
3649,FRANKY FOUR FINGERS,M,Crime,snatch,57,franky_four_fingers-snatch
3650,BORIS,M,Crime,snatch,93,boris-snatch
3651,TONY,M,Crime,snatch,29,tony-snatch
3652,"CU of dogs' enthusiasm, CU of pikeys and their fingers",NA,Crime,snatch,36,"cu_of_dogs'_enthusiasm,_cu_of_pikeys_and_their_fingers-snatch"
3653,JOHN,M,Crime,snatch,30,john-snatch
3654,MULLET,M,Crime,snatch,46,mullet-snatch
3655,DOUG,M,Crime,snatch,160,doug-snatch
3656,TYRONE,M,Crime,snatch,107,tyrone-snatch
3657,ERROL,M,Crime,snatch,70,errol-snatch
3658,BAD BOY LINCOLN,M,Crime,snatch,26,bad_boy_lincoln-snatch
3659,TOMMY,M,Crime,snatch,225,tommy-snatch
3660,KEN,M,Crime,snatch,24,ken-snatch
3661,BRICK TOP,M,Crime,snatch,327,brick_top-snatch
3662,SOL,M,Crime,snatch,401,sol-snatch
3663,TURKISH,M,Crime,snatch,379,turkish-snatch
3664,(CONTINUED),NA,Crime,snatch,223,(continued)-snatch
3665,MICKY,M,Crime,snatch,167,micky-snatch
3666,HANDS,M,Crime,snatch,259,hands-snatch
3667,VINNY,M,Crime,snatch,331,vinny-snatch
3668,KID 1,M,Crime,snatch,28,kid_1-snatch
3669,THE LIZARD,NA,Crime,onlygodforgives,28,the_lizard-onlygodforgives
3670,CHOI YAN LEE,M,Crime,onlygodforgives,23,choi_yan_lee-onlygodforgives
3671,KIM,M,Crime,onlygodforgives,35,kim-onlygodforgives
3672,JENNA,F,Crime,onlygodforgives,329,jenna-onlygodforgives
3673,GORDON,M,Crime,onlygodforgives,124,gordon-onlygodforgives
3674,JULIAN,M,Crime,onlygodforgives,441,julian-onlygodforgives
3675,(IN THAI),NA,Crime,onlygodforgives,367,(in_thai)-onlygodforgives
3676,CHANG,M,Crime,onlygodforgives,202,chang-onlygodforgives
3677,PERSONNEL OFFICER,M,Crime,taxidriver,53,personnel_officer-taxidriver
3678,MAN IN BUSINESS SUIT,M,Crime,taxidriver,28,man_in_business_suit-taxidriver
3679,CONCESSION GIRL,F,Crime,taxidriver,21,concession_girl-taxidriver
3680,YOUNG PASSENGER,NA,Crime,taxidriver,48,young_passenger-taxidriver
3681,ANDY,M,Crime,taxidriver,118,andy-taxidriver
3682,DOUGH-BOY,M,Crime,taxidriver,96,dough-boy-taxidriver
3683,(MORE),NA,Crime,taxidriver,29,(more)-taxidriver
3684,TOM,M,Crime,taxidriver,128,tom-taxidriver
3685,PALANTINE,M,Crime,taxidriver,81,palantine-taxidriver
3686,SECRET SERVICE MAN,M,Crime,taxidriver,24,secret_service_man-taxidriver
3687,SPORT,M,Crime,taxidriver,80,sport-taxidriver
3688,OLD MAN,M,Crime,taxidriver,21,old_man-taxidriver
3689,IRIS,F,Crime,taxidriver,212,iris-taxidriver
3690,IRIS' FATHER,M,Crime,taxidriver,33,iris'_father-taxidriver
3691,WIZARD,M,Crime,taxidriver,192,wizard-taxidriver
3692,TRAVIS,M,Crime,taxidriver,985,travis-taxidriver
3693,NEWSCASTER,F,Crime,badcountry,26,newscaster-badcountry
3694,CHARLIE,M,Crime,badcountry,30,charlie-badcountry
3695,GRACE,F,Crime,badcountry,54,grace-badcountry
3696,RAY,M,Crime,badcountry,36,ray-badcountry
3697,CZAPP,M,Crime,badcountry,31,czapp-badcountry
3698,MORRIS,M,Crime,badcountry,60,morris-badcountry
3699,LUCIAN,M,Crime,badcountry,137,lucian-badcountry
3700,SHEPARD,M,Crime,badcountry,50,shepard-badcountry
3701,LYNN,F,Crime,badcountry,49,lynn-badcountry
3702,NOKES,M,Crime,badcountry,40,nokes-badcountry
3703,BUZZ,M,Crime,badcountry,34,buzz-badcountry
3704,FITCH,M,Crime,badcountry,114,fitch-badcountry
3705,CATFISH,M,Crime,badcountry,96,catfish-badcountry
3706,JESSE,M,Crime,badcountry,272,jesse-badcountry
3707,BRADDOCK,M,Crime,badcountry,134,braddock-badcountry
3708,MILLS,NA,Crime,badcountry,24,mills-badcountry
3709,MARANDINO,M,Crime,badcountry,94,marandino-badcountry
3710,COBB,M,Crime,badcountry,120,cobb-badcountry
3711,BUD,M,Crime,badcountry,592,bud-badcountry
3712,BRODIE,NA,Crime,faceoff,40,brodie-faceoff
3713,TITO,M,Crime,faceoff,72,tito-faceoff
3714,HOAG,NA,Crime,faceoff,72,hoag-faceoff
3715,WALTON,M,Crime,faceoff,72,walton-faceoff
3716,POLLUX,M,Crime,faceoff,121,pollux-faceoff
3717,LAZARRO,M,Crime,faceoff,64,lazarro-faceoff
3718,PRIEST,M,Crime,faceoff,25,priest-faceoff
3719,SASHA,F,Crime,faceoff,75,sasha-faceoff
3720,DIETRICH,M,Crime,faceoff,60,dietrich-faceoff
3721,CASTOR,M,Crime,faceoff,575,castor-faceoff
3722,BUZZ,M,Crime,faceoff,24,buzz-faceoff
3723,WANDA,F,Crime,faceoff,60,wanda-faceoff
3724,JAMIE,F,Crime,faceoff,62,jamie-faceoff
3725,ARCHER,M,Crime,faceoff,580,archer-faceoff
3726,DIEBOLD,M,Crime,kalifornia,21,diebold-kalifornia
3727,CAROL,F,Crime,kalifornia,30,carol-kalifornia
3728,PAROLE OFFICER,M,Crime,kalifornia,64,parole_officer-kalifornia
3729,NEWSCASTER,F,Crime,kalifornia,25,newscaster-kalifornia
3730,ATTENDANT,M,Crime,kalifornia,26,attendant-kalifornia
3731,ADELE,F,Crime,kalifornia,366,adele-kalifornia
3732,CARRIE,F,Crime,kalifornia,392,carrie-kalifornia
3733,EARLY,M,Crime,kalifornia,698,early-kalifornia
3734,BRIAN,M,Crime,kalifornia,537,brian-kalifornia
3735,SOPHIE,F,Crime,crimespree,137,sophie-crimespree
3736,WAYNE,M,Crime,crimespree,54,wayne-crimespree
3737,REPORTER,F,Crime,crimespree,22,reporter-crimespree
3738,ELLWOOD,M,Crime,crimespree,33,ellwood-crimespree
3739,JULIEN,M,Crime,crimespree,174,julien-crimespree
3740,ZAMMITVOICE,M,Crime,crimespree,27,zammitvoice-crimespree
3741,AGENT HADLEY,M,Crime,crimespree,215,agent_hadley-crimespree
3742,"JOEY ""TWO T",M,Crime,crimespree,66,"joey_""two_t-crimespree"
3743,HALF TOOTH TONY,M,Crime,crimespree,22,half_tooth_tony-crimespree
3744,BONANNO,NA,Crime,crimespree,93,bonanno-crimespree
3745,VINNY,M,Crime,crimespree,43,vinny-crimespree
3746,LAMAR,M,Crime,crimespree,98,lamar-crimespree
3747,ZAMMITO,M,Crime,crimespree,298,zammito-crimespree
3748,BASTALDI,M,Crime,crimespree,114,bastaldi-crimespree
3749,DANIEL,M,Crime,crimespree,404,daniel-crimespree
3750,ZERO,M,Crime,crimespree,92,zero-crimespree
3751,RAYMOND,M,Crime,crimespree,201,raymond-crimespree
3752,MARCEL,M,Crime,crimespree,188,marcel-crimespree
3753,SAMI,M,Crime,crimespree,412,sami-crimespree
3754,EDDIE,M,Crime,getcarter,43,eddie-getcarter
3755,HARRY,M,Crime,getcarter,32,harry-getcarter
3756,GERALD,M,Crime,getcarter,38,gerald-getcarter
3757,THORPE,M,Crime,getcarter,34,thorpe-getcarter
3758,EDNA,F,Crime,getcarter,125,edna-getcarter
3759,GLENDA,F,Crime,getcarter,97,glenda-getcarter
3760,ALBERT,M,Crime,getcarter,49,albert-getcarter
3761,CON,M,Crime,getcarter,46,con-getcarter
3762,PETER,M,Crime,getcarter,30,peter-getcarter
3763,BRUMBY,M,Crime,getcarter,133,brumby-getcarter
3764,KINNEAR,M,Crime,getcarter,98,kinnear-getcarter
3765,ERIC,M,Crime,getcarter,79,eric-getcarter
3766,DINA,F,Crime,bloodandwine,21,dina-bloodandwine
3767,SUZANNE,F,Crime,bloodandwine,87,suzanne-bloodandwine
3768,VICTOR,M,Crime,bloodandwine,103,victor-bloodandwine
3769,(CONTINUED),NA,Crime,bloodandwine,332,(continued)-bloodandwine
3770,GABRIELLA,F,Crime,bloodandwine,152,gabriella-bloodandwine
3771,ALEX,M,Crime,bloodandwine,264,alex-bloodandwine
3772,THE ORDERLY,,Crime,killbillvolume12,51,the_orderly-killbillvolume12
3773,SUSHI CHEF (ENGLISH),,Crime,killbillvolume12,63,sushi_chef_(english)-killbillvolume12
3774,O-REN (JAPANESE),,Crime,killbillvolume12,64,o-ren_(japanese)-killbillvolume12
3775,O-REN (ENGLISH),,Crime,killbillvolume12,43,o-ren_(english)-killbillvolume12
3776,SOFIE (JAPANESE),,Crime,killbillvolume12,31,sofie_(japanese)-killbillvolume12
3777,YUKI (JAPANESE),,Crime,killbillvolume12,49,yuki_(japanese)-killbillvolume12
3778,NURSE OWENS,,Crime,killbillvolume12,48,nurse_owens-killbillvolume12
3779,L.F.,,Crime,killbillvolume12,85,l.f.-killbillvolume12
3780,BILL (; ),M,Crime,killbillvolume12,35,bill_(;_)-killbillvolume12
3781,PAI MEI *,,Crime,killbillvolume12,188,pai_mei_*-killbillvolume12
3782,BUDD,,Crime,killbillvolume12,229,budd-killbillvolume12
3783,ELLE,F,Crime,killbillvolume12,275,elle-killbillvolume12
3784,FADE TO BLACK.,NA,Crime,killbillvolume12,33,fade_to_black.-killbillvolume12
3785,HANZO (JAPANESE),,Crime,killbillvolume12,67,hanzo_(japanese)-killbillvolume12
3786,BILL'S VOICE,M,Crime,killbillvolume12,22,bill's_voice-killbillvolume12
3787,B.B.,,Crime,killbillvolume12,59,b.b.-killbillvolume12
3788,MOMMY,F,Crime,killbillvolume12,22,mommy-killbillvolume12
3789,THE BRIDE (ENGLISH),F,Crime,killbillvolume12,81,the_bride_(english)-killbillvolume12
3790,KAREN,F,Crime,killbillvolume12,21,karen-killbillvolume12
3791,THE BRIDE (JAPANESE),F,Crime,killbillvolume12,99,the_bride_(japanese)-killbillvolume12
3792,THE BRIDE,F,Crime,killbillvolume12,754,the_bride-killbillvolume12
3793,SGT. ADAMS,,Crime,maxpayne,49,sgt._adams-maxpayne
3794,NATASHA,F,Crime,maxpayne,48,natasha-maxpayne
3795,ALEX,,Crime,maxpayne,27,alex-maxpayne
3796,TATTOO ARTIST,,Crime,maxpayne,24,tattoo_artist-maxpayne
