	actual	char	line	pred	prob	linelength
19015	0	KATE	What am I supposed to DO, Charlie?? I can't go back. He can't stay. I can't let him go. I'm not equipped to deal with this, Charlie. I don't know how.	1.0	0.566410124302	31
19016	1	MCCOOL	What?	1.0	0.679144144058	1
19017	1	DENNIS	After all I put into it, you're the one that makes it to Head of Mall Security. You know what it's like to get passed over, Ronnie? So I got pissed off. I started robbing the joint as a way to get at them for what they did to me. But you know what, Ronnie?	1.0	0.791583180428	55
19018	1	STEVE	The Miracle Kid.	1.0	0.86351108551	3
19019	1	TULLY	Ray, there's been a homicide out in an area known as The Badlands. Indian Reservation.	1.0	0.904516458511	15
19020	0	MEGA	Flynn!   Keep moving!    This way!	1.0	0.884219586849	5
19021	0	TATIANA	I'll fix a bed.	1.0	0.610666036606	4
19022	1	WALTER	He's cracking.	1.0	0.661540150642	2
19023	1	KENDRICK	No, I have not.	1.0	0.678455591202	4
19024	1	CASTOR	What?	1.0	0.679144144058	1
19025	1	RAMIREZ	I don't want anybody workin' on the car. Car needs something I'll do it. But I don't want anybody touchin' that car.	1.0	0.743983328342	22
19026	1	VICK	Well gosh-golly, Alan Mervish, good for you! Where'd you get the ring?	0.0	0.364094913006	12
19027	1	PHIL	(to Rita) That little bastard has never thanked me once . I ought to j us let him fall. Teach him a lesson.	1.0	0.698019087315	23
19028	0	ALISON	Thank you.	1.0	0.641281545162	2
19029	1	CEREAL	Yo, everyone check this out. Hey, what's t Da Vinci virus?	1.0	0.810186803341	11
19030	1	MATER	Holley! Finn! Where are we?	1.0	0.561977684498	5
19031	0	CLEAR	4:25.	1.0	0.676215112209	1
19032	0	TRINITY	What's happening?	1.0	0.679144144058	2
19033	1	CORTEZ	(at scope) Banditos on the east perimeter!  150 yards!  Shit, she was part of it!	1.0	0.964607179165	15
19034	0	CHARLY	...You're grounded...	1.0	0.842781066895	2
19035	1	TREVES	No sir, he's got bronchitis and he's been badly beaten.	1.0	0.873796701431	10
19036	1	BUD	Mr. Kirkeby, I don't like to complain -- but you were supposed to be out of here by eight.	1.0	0.573291242123	19
19037	0	RACHEL	You look sick.  But you look... together.  Mentally tough.	1.0	0.541334450245	9
19038	1	FINN	Mater, I don't know what you're doing but stand down now!	1.0	0.797186374664	11
19039	0	SADIE	I'll help.	1.0	0.669546127319	2
19040	1	WARREN	Well, I'd like to give you some information about Congressman Owen Feer. This man is gunna make a big difference in the lives of every American in the years to come...	1.0	0.917599380016	31
19041	0	LIZ	Sorry I can't get more out of this heap.	1.0	0.677951216698	9
19042	1	LUKE	Just like new, Dack.  How about you?	1.0	0.7449477911	7
19043	1	TURK	What seat?	1.0	0.70497572422	2
19044	1	LEONARD	You're using me!	1.0	0.656388998032	3
19045	0	SUE	(blurting) It's Carrie.	0.0	0.136121124029	3
19046	1	MICHAEL	Every day.  She makes the bed.	1.0	0.591462790966	6
19047	0	JORDAN	Sir, please... if there's any way to do this without dragging everyone through the mud...	1.0	0.900727272034	15
19048	1	TED	I think it sucks, I'm gonna have a talk with him.	1.0	0.655193209648	11
19049	1	ALVY	You keep it nice. (He pulls a half-eaten sandwich out of her bag) Can I ask you, is this-is this a sandwich?	1.0	0.665485322475	22
19050	1	ERIC	(into Zed's ear) This is good to have you here.  We could not do this without you.	1.0	0.94422775507	17
19051	1	FORREST	And of course, I paid my respect to Bubba himself.	1.0	0.991413354874	10
19052	0	VALERIE	Didn't I say? She can't get here til after lunch.	1.0	0.693824768066	10
19053	1	FERGUS	I'm thinking of your man.	1.0	0.738098084927	5
19054	1	FRANK	Bye.	1.0	0.629022836685	1
19055	0	MARIAN	Look at me. Listen to me. You belong to me. Your soul is mine. You will obey my every word. Do you understand?	1.0	0.833936333656	23
19056	1	VINNY	You can start by giving me all your money.	1.0	0.742625951767	9
19057	1	COOPER	You can call him Baby-bear, he loves that...	1.0	0.562536001205	8
19058	0	REBA	(phone filter) Are you okay...?	1.0	0.781886279583	5
19059	1	ALAN	That's weird...	1.0	0.631018817425	2
19060	1	ARTHUR	No. No, she's dead, Ariadne. What you see in there is just his projection of her.	1.0	0.950801968575	16
19061	1	STEVE	I don't know, he wasn't my case. Why did you escape to Switzerland just before the war ended?	1.0	0.786212980747	18
19062	1	BUBBA	You ready to go meet the team?	1.0	0.710968852043	7
19063	1	STU-BONE	"Oh yeah. There's just one thing I don't get. ""Monkeybone Creator Awakens from Coma"" that's a big story! That's front page news! But I can't find a word of coverage in this stinkin' rag! (shuffling through the paper) Hey. Don't I have a TV show?"	1.0	0.915849089622	45
19064	1	ALAN	This is really going against the spirit of the group, John. Everyone's opinion is valid.	1.0	0.635974049568	15
19065	0	BELLA	Where'd you get the car?	1.0	0.782605230808	5
19066	1	KIRK	Ten thousand dollars!	1.0	0.77195930481	3
19067	1	MURPHY	(into phone) Four of Mr. Hartman's Deputy Sheriffs were rushed to the hospital --	1.0	0.96289563179	14
19068	0	ANGELA	Go fuck yourself, psycho!	1.0	0.741501748562	4
19069	1	KAFFEE	Did he ever, prior to the night of August 6th, receive a code red?	1.0	0.846677839756	14
19070	1	PASCOW	You're doing just fine.	1.0	0.683502495289	4
19071	0	LUCY	No. Maybe it's the pine cones.	1.0	0.663309633732	6
19072	1	VICTOR	Now husband and wife.	0.0	0.255842685699	4
19073	1	JASPER	(disappointed) When's Daddy coming, Mama?	0.0	0.376465171576	5
19074	0	EMILY	Lucy...?	1.0	0.667260289192	1
19075	1	KORDA	I what?	1.0	0.679144144058	2
19076	0	ALLY	Can't we just stroll while I feed you ice cream with fireworks in the background?	1.0	0.840920984745	15
19077	1	EXLEY	The public demands justice, sir. This was a full-fledged riot of policemen.  Shift the guilt to men whose pensions are secured.  Force them to retire.  But someone has to swing.  Indict, try and convict Stensland and Bud White.  Secure them jail time.  Feed them to the sharks, sir.  Protect yourself; protect the department.	1.0	0.926966965199	53
19078	1	CHARLIE	What?	1.0	0.679144144058	1
19079	1	MACREEDY	Snooping for what?	1.0	0.726012647152	3
19080	1	CHRIS	I'm goin to the sheriff.	1.0	0.814607858658	5
19081	1	HARRY	Yes, sir, we had a little... ifficul in the car.	1.0	0.866037487984	10
19082	1	RANDY	We're all grateful for that. Really. Go out the way you came in?	1.0	0.609412074089	13
19083	1	WADE	I plan to. Soon.	1.0	0.679144144058	4
19084	0	ANTHEA	He was losing weight. He looked kind of tired sometimes. But he was working so hard... Still, I felt something was wrong. (looking at Wheeler) And I can't believe saying they didn't notice anything.	0.0	0.389633268118	34
19085	1	VICK	Stu! Enough!	1.0	0.678527057171	2
19086	1	GALVIN	...of the procedures...	1.0	0.679144144058	3
19087	1	JOE	Why?	1.0	0.679144144058	1
19088	1	LUKE	(under his breath) Good...	1.0	0.866842389107	4
19089	0	SONDRA	Why ?...	1.0	0.679144144058	2
19090	1	EDWARD	So you won't end this.	1.0	0.671756625175	5
19091	1	FUJIMA	They're not.  They collect in Miami.  Montoya, the producer, handles deliveries.  That's his end, and he varies the routes.  We got some FLIR off an AWAC of a coupla go-fast boats, on one run, that's all.	1.0	0.870750308037	36
19092	0	NICOLE	It's super sour isn't it? You don't have to eat it if you don't like it.	1.0	0.793766856194	16
19093	1	CLAUDE	He's just a lonely old man. He likes to talk.	1.0	0.806032299995	10
19094	1	FOWLER	(flustered) No. But it's mine and I didn't want anyone foolin' with it.	1.0	0.546985268593	13
19095	1	HARRY	Nice set of hooters you got there.	1.0	0.662755429745	7
19096	0	MADOLYN	Open it	1.0	0.679144144058	2
19097	1	ILL	... Do it.	1.0	0.679144144058	3
19098	0	SAMANTHA	You guys okay?	1.0	0.722838282585	3
19099	1	YAKAVETTA	This kid, this package boy could bring down the whole east coast. If he decides to turn states he could dismantle us... totally. But it looks like for now, he's content with just killing us one by one. And even worse the kid is good at it. I mean I had a prodigy on my hands the whole time and didn't even know it.	1.0	0.922279179096	64
19100	1	HAMMER	Shabat Shalom mama. I brought some Manischewitz. The black label.	0.0	0.186543881893	10
19101	0	KRISTA	The elevator. You weren't feeling well.	1.0	0.672167778015	6
19102	1	SAYER	Excuse me.	1.0	0.679144144058	2
19103	1	INTERVIEWER	Evil incarnate?	1.0	0.680754125118	2
19104	1	ACE	Out of respect, guys from other crews got away with a warning.	1.0	0.820745289326	12
19105	1	SKIPPER	Take the wheel.	1.0	0.782678544521	3
19106	1	CARL	Jesus! (sickened) These are drug dealers, man. (pause) Don't blow this for me, Willie. I've risked my job here. I could go to jail. A hundred thousand of that money goes to me. Now give me Sam's key. I'll get that address book myself.	1.0	0.729341030121	44
19107	1	JOHN	Tell me when you get it!	1.0	0.681647062302	6
19108	1	BOB	You too !... So... You're ready yet ?	1.0	0.623068809509	8
19109	0	GINA	"This I gotta see... (beat) ...the ""make up an excuse and stop"" part."	1.0	0.799889206886	13
19110	0	WAITRESS	Would you like more?	1.0	0.67833095789	4
19111	1	MICHAEL	The song.  Are you sincere with me, Fredo?	1.0	0.798169195652	8
19112	1	MARK	No. There's no hairstyle that will put you in the bad place. Like I'v told you, the main things are hurting people physically on purpose, taking people's stuff, doing things to people they don't want done, killing people on purpose. Okay? Are we good?	1.0	0.806039452553	44
19113	1	SHIFTY	Rez.	1.0	0.880001962185	1
19114	0	JODY	I'm glad you're doing it, do you know that, Fergus?	1.0	0.522926032543	10
19115	0	JANET	Yes, the rain has been very heavy.	1.0	0.736447751522	7
19116	1	COBB	I'll come back. I need you to stay here on your own for now. Just while I do this job. Then we can be together-	1.0	0.714053153992	25
19117	1	FORREST	I can't help it. I love you.	1.0	0.588168442249	7
19118	1	THREEPIO	Sir, the possibility of successfully navigating an asteroid field is approximately three thousand, seven hundred and twenty to one.	1.0	0.872684657574	19
19119	1	RITTENBAND	...You don't have them anymore. You're to meet him with the evidence in the next hour.	1.0	0.821922600269	16
19120	1	GALVIN	I'm sure you would.	1.0	0.679144144058	4
19121	1	ACE	(Knocking, turning the doorknob) Amy! Amy, open the door!	1.0	0.849794626236	9
19122	1	YURI	I miss your borscht.  Mom and Dad say you're clean.	1.0	0.738014340401	10
19123	1	CHARLIE	Count me in.	1.0	0.747375845909	3
19124	0	ANNA	No.	1.0	0.679144144058	1
19125	0	DIL	Why?	1.0	0.679144144058	1
19126	0	MARGO	She did...?	1.0	0.679144144058	2
19127	1	STEVE	I don't see no sense to makin' peopl leave town if they don't want to leave.	1.0	0.816864490509	16
19128	1	BILLY	There are always going to be bullies. Try not to let them get to you. But let me know if it's becoming a problem.	1.0	0.687905788422	24
19129	1	LOGAN	Just the face.	1.0	0.679144144058	3
19130	0	GRAN	Face it! If he actually had an idea of his own I'd, I'd have a heart attack and die!	1.0	0.724453389645	19
19131	0	JESSICA	Where do you live, Mary?	1.0	0.636350631714	5
19132	1	TED	(quiet) But it's not a year from now, is it?	1.0	0.595923602581	10
19133	1	SAL	Thanks.  Enjoy.	1.0	0.691896498203	2
19134	1	VINCE	You want me to go against a priest?  Get excommunicated?  You think I'm nuts?	1.0	0.693204820156	14
19135	1	GOBBER	Some might suggest this is poorly conceived.	1.0	0.708675265312	7
19136	1	TONY	Maybe if you're on the Coast, we'll get together and ... and we'll meet there.	1.0	0.851853728294	15
19137	0	MARY	You were supposed to be reading word	1.0	0.679144144058	7
19138	1	JERRY	I hope this place is cool. We could use something interesting to liven up chapter 12.	1.0	0.691478908062	16
19139	1	REX	(Sentimental) She brought my digestive enzymes.	1.0	0.629753828049	6
19140	0	SAMANTHA	(signing and speaking) You understand?	1.0	0.866743206978	5
19141	1	GOODCHUCK	What?  Are you sacrificing yourself for me?	1.0	0.65007007122	7
19142	1	LUKE	(into comlink) Watch that cross fire, boys.	1.0	0.954665124416	7
19143	1	ESCOBAR	(jerk of his head toward the kitchen) How do you happen to know her?	1.0	0.66311198473	14
19144	1	BODHI	Rock and roll!	1.0	0.843764185905	3
19145	1	GUIDO	For the very same reason you don't want me to die on top of you. It's not fair to your husband. It's not fair to my wife. p. 48	1.0	0.847902178764	29
19146	1	BYTES	I'm beginning to feel your weight.	1.0	0.679144144058	6
19147	1	JOE	No... but we're outta money, too. Come on, Carl.	1.0	0.850405931473	9
19148	0	VIVIAN	The bad stuff is easier to believe. You ever notice that ?	1.0	0.724578797817	12
19149	1	BURNS	(into phone) Duffy!	1.0	0.970018982887	3
19150	1	MARK	Juno was nice enough to bring this by for us.	0.0	0.209191441536	10
19151	1	LEO	Jim...	1.0	0.584752678871	1
19152	1	O'CONNOR	(putting an arm around Ted squeezing him tight) I wanna tell you something about this little runt. He went out there and sold the shit out of Revlon and that's why we got the account. It was his idea, it was his concept, right down the line...	0.0	0.24780023098	47
19153	1	GRADY	We not only have a very clear understanding of the problem we now face, but everyone in this room has faced similar problems countless times before.	1.0	0.871296584606	26
19154	0	CAROL	Ahhh ! Larry !	0.0	0.49451649189	4
19155	0	CAROL	I swear. Look. It's got a white sheet on it.	1.0	0.757614374161	10
19156	0	CHARLOTTE	Don't I look just like her?	1.0	0.619883239269	6
19157	1	MASON	whatever's in style.	1.0	0.695206344128	3
19158	0	LINDA	Listen, Stace, you want to know about guys? I'll tell you. They're mostly chicken. Before I met Doug I chased after every guy I thought was cute. I thought if I gave out a vibe they'd get the message and call me up. Well, guess what? They don't call.	1.0	0.756847381592	49
19159	1	KID	Sure. Majored in man-eating.	1.0	0.83561360836	4
19160	1	DIRK	(into phone) . . . Scotty. It's Dirk . . . yeah . . . yeah . lemme talk to him . . . Reed . . . yeah. Yeah. (beat) Are you sure . . . ? Yeah, okay . . . in a litt	1.0	0.906476438046	46
19161	1	LETOUR	Your mother. I came in the room. You were sleeping. I just watched.	1.0	0.669486701488	13
19162	1	RAMBO	How?	1.0	0.679144144058	1
19163	0	CLAIRE	After that.	1.0	0.679144144058	2
19164	0	SHELLY	Yes!!	1.0	0.679144144058	1
19165	1	JERRY	You promised. You promised that --	1.0	0.580045819283	6
19166	1	BOND	Another reason??? Did I miss something	1.0	0.69468921423	6
19167	1	KELLY	What do you mean? Of course I will.	1.0	0.679144144058	8
19168	1	ACE	What happened to me? What happened to you?	1.0	0.664120078087	8
19169	1	EMPEROR	This is genocide...  the deliberate and systematic destruction of all life on Arrakis. 228A.     NEW SCENE 229. through 230.   (Deleted) 231. INT. PAUL'S ROOM - SIETCH	1.0	0.900501191616	26
19170	0	BETH	It's your last day.	1.0	0.679144144058	4
19171	0	ANNIE	Alvy, I ...	0.0	0.245793968439	3
19172	0	LETTY	What does that mean? 97.	1.0	0.676551163197	5
19173	1	LOU	The Warren Commission call him?	1.0	0.545998752117	5
19174	1	CARTER	Is he coming here?	1.0	0.679144144058	4
19175	1	MIKE	(anguished) I don't know you...	1.0	0.602421402931	5
19176	1	HAVEN	(indicating Charlie) Ask her?	1.0	0.710102021694	4
19177	1	DAGGETT	What grade is this?	1.0	0.698970377445	4
19178	1	SPORT	You're just tired, baby.  You just need your man.  I am your man, you know.  You are my woman.  I wouldn' be nothing without you.	0.0	0.471863806248	25
19179	1	NOIREUTER	You shouldn't even carry cigarettes on board!	1.0	0.736085832119	7
19180	0	HEROINE	Move it! Move it! Move it!	1.0	0.781025707722	6
19181	0	CLAIRE	You told her?	1.0	0.674328029156	3
19182	1	TAREK	Shit, we have to get home. Zainab is gonna kill me. I'm on Arab time again.	1.0	0.927211463451	16
